@id	network	ref	direction	name	route
1534762	US:AL	86			road
1534763	US:AL	97			road
1534764	US:AL	89			road
1534765	US:AL	79			road
1534770	US:AL	91			road
1534771	US:AL	83			road
1534772	US:AL	77			road
1534773	US:AL	75			road
1534774	US:AL	94			road
1534775	US:AL	74			road
1534776	US:AL				road
1534882	US:AL	105			road
1534883	US:AL	114			road
1534884	US:AL	106			road
1534885	US:AL	110			road
1534886	US:AL	101			road
1534887	US:AL	107			road
1534888	US:AL	113			road
1534889	US:AL	116			road
1534890	US:AL	102			road
1534891	US:AL	117			road
1534892	US:AL	115			road
1534893	US:AL	109			road
1534894	US:AL	104			road
1534895	US:AL	118			road
1534896	US:AL	111			road
1534897	US:AL				road
1534898	US:AL	103			road
1534934	US:AL	148			road
1534935	US:AL	132			road
1534936	US:AL	131			road
1534937	US:AL	129			road
1534938	US:AL	136			road
1534939	US:AL	138			road
1534941	US:AL	120			road
1534942	US:AL	122			road
1534943	US:AL	123			road
1534944	US:AL	130			road
1534945	US:AL	139			road
1534946	US:AL	141			road
1534947	US:AL	144			road
1534948	US:AL	133			road
1534949	US:AL	119			road
1534950	US:AL	147			road
1534951	US:AL	134			road
1534952	US:AL	143			road
1534953	US:AL	128			road
1534954	US:AL	145			road
1534955	US:AL	140			road
1534956	US:AL	125			road
1534957	US:AL	127			road
1534958	US:AL	137			road
1534959	US:AL	146			road
1534960	US:AL	126			road
1534961	US:AL	142			road
1534962	US:AL	124			road
1534975	US:AL	149			road
1534981	US:AL	150			road
1534982	US:AL	151			road
1534983	US:AL	153			road
1534984	US:AL	155			road
1534985	US:AL	154			road
1534986	US:AL	156			road
1534987	US:AL	152			road
1535000	US:AL	158			road
1535001	US:AL	157			road
1535079	US:AL	179			road
1535080	US:AL	195			road
1535081	US:AL	176			road
1535082	US:AL	164			road
1535083	US:AL	168			road
1535084	US:AL	174			road
1535085	US:AL	172			road
1535086	US:AL	165			road
1535087	US:AL	175			road
1535088	US:AL	184			road
1535089	US:AL	183			road
1535090	US:AL	169			road
1535091	US:AL	182			road
1535092	US:AL	188			road
1535093	US:AL	163			road
1535094	US:AL	185			road
1535095	US:AL	191			road
1535096	US:AL	193			road
1535097	US:AL	189			road
1535098	US:AL	196			road
1535099	US:AL	162			road
1535100	US:AL	187			road
1535101	US:AL	171			road
1535102	US:AL	177			road
1535103	US:AL	178			road
1535104	US:AL	161			road
1535105	US:AL	186			road
1535106	US:AL				road
1535107	US:AL	181			road
